elevation	date	DATUM_ADJ
1248.04	6/16/1933	NGVD 29
1248.02	6/17/1933	NGVD 29
1248.02	6/18/1933	NGVD 29
1248.02	6/19/1933	NGVD 29
1248	6/20/1933	NGVD 29
1248	6/21/1933	NGVD 29
1247.98	6/22/1933	NGVD 29
1247.98	6/23/1933	NGVD 29
1247.96	6/24/1933	NGVD 29
1247.96	6/25/1933	NGVD 29
1247.96	6/26/1933	NGVD 29
1247.94	6/27/1933	NGVD 29
1247.94	6/28/1933	NGVD 29
1247.94	6/29/1933	NGVD 29
1247.92	6/30/1933	NGVD 29
1247.92	7/1/1933	NGVD 29
1247.9	7/2/1933	NGVD 29
1247.9	7/3/1933	NGVD 29
1247.88	7/4/1933	NGVD 29
1247.84	7/5/1933	NGVD 29
1247.84	7/6/1933	NGVD 29
1247.82	7/7/1933	NGVD 29
1247.8	7/8/1933	NGVD 29
1247.8	7/9/1933	NGVD 29
1247.82	7/10/1933	NGVD 29
1247.82	7/11/1933	NGVD 29
1247.84	7/12/1933	NGVD 29
1247.84	7/13/1933	NGVD 29
1247.86	7/14/1933	NGVD 29
1247.86	7/15/1933	NGVD 29
1247.86	7/16/1933	NGVD 29
1247.84	7/17/1933	NGVD 29
1247.84	7/18/1933	NGVD 29
1247.82	7/19/1933	NGVD 29
1247.8	7/20/1933	NGVD 29
1247.8	7/21/1933	NGVD 29
1247.78	7/22/1933	NGVD 29
1247.78	7/23/1933	NGVD 29
1247.74	7/24/1933	NGVD 29
1247.72	7/25/1933	NGVD 29
1247.7	7/26/1933	NGVD 29
1247.68	7/27/1933	NGVD 29
1247.68	7/28/1933	NGVD 29
1247.66	7/29/1933	NGVD 29
1247.66	7/30/1933	NGVD 29
1247.64	7/31/1933	NGVD 29
1247.64	8/1/1933	NGVD 29
1247.62	8/2/1933	NGVD 29
1247.62	8/3/1933	NGVD 29
1247.6	8/4/1933	NGVD 29
1247.58	8/5/1933	NGVD 29
1247.54	8/6/1933	NGVD 29
1247.5	8/7/1933	NGVD 29
1247.44	8/8/1933	NGVD 29
1247.42	8/9/1933	NGVD 29
1247.4	8/10/1933	NGVD 29
1247.38	8/11/1933	NGVD 29
1247.36	8/12/1933	NGVD 29
1247.36	8/13/1933	NGVD 29
1247.38	8/14/1933	NGVD 29
1247.38	8/15/1933	NGVD 29
1247.38	8/16/1933	NGVD 29
1247.36	8/17/1933	NGVD 29
1247.36	8/18/1933	NGVD 29
1247.34	8/19/1933	NGVD 29
1247.34	8/20/1933	NGVD 29
1247.32	8/21/1933	NGVD 29
1247.3	8/22/1933	NGVD 29
1247.3	8/23/1933	NGVD 29
1247.28	8/24/1933	NGVD 29
1247.26	8/25/1933	NGVD 29
1247.26	8/26/1933	NGVD 29
1247.24	8/27/1933	NGVD 29
1247.24	8/28/1933	NGVD 29
1247.22	8/29/1933	NGVD 29
1247.22	8/30/1933	NGVD 29
1247.22	8/31/1933	NGVD 29
1247.2	9/1/1933	NGVD 29
1247.2	9/2/1933	NGVD 29
1247.24	9/3/1933	NGVD 29
1247.26	9/4/1933	NGVD 29
1247.28	9/5/1933	NGVD 29
1247.28	9/6/1933	NGVD 29
1247.3	9/7/1933	NGVD 29
1247.32	9/8/1933	NGVD 29
1247.32	9/9/1933	NGVD 29
1247.34	9/10/1933	NGVD 29
1247.34	9/11/1933	NGVD 29
1247.34	9/12/1933	NGVD 29
1247.36	9/13/1933	NGVD 29
1247.36	9/14/1933	NGVD 29
1247.36	9/15/1933	NGVD 29
1247.38	9/16/1933	NGVD 29
1247.34	9/17/1933	NGVD 29
1247.32	9/18/1933	NGVD 29
1247.32	9/19/1933	NGVD 29
1247.3	9/20/1933	NGVD 29
1247.3	9/21/1933	NGVD 29
1247.28	9/22/1933	NGVD 29
1247.28	9/23/1933	NGVD 29
1247.24	9/24/1933	NGVD 29
1247.22	9/25/1933	NGVD 29
1247.2	9/26/1933	NGVD 29
1247.18	9/27/1933	NGVD 29
1247.14	9/28/1933	NGVD 29
1247.12	9/29/1933	NGVD 29
1247.1	9/30/1933	NGVD 29
1247.1	10/1/1933	NGVD 29
1247.04	10/2/1933	NGVD 29
1247	10/3/1933	NGVD 29
1246.96	10/4/1933	NGVD 29
1246.94	10/5/1933	NGVD 29
1246.92	10/6/1933	NGVD 29
1246.9	10/7/1933	NGVD 29
1246.9	10/8/1933	NGVD 29
1246.9	10/9/1933	NGVD 29
1246.9	10/10/1933	NGVD 29
1246.92	10/11/1933	NGVD 29
1246.92	10/12/1933	NGVD 29
1246.92	10/13/1933	NGVD 29
1246.92	10/14/1933	NGVD 29
1246.92	10/15/1933	NGVD 29
1246.92	10/16/1933	NGVD 29
1246.94	10/17/1933	NGVD 29
1246.94	10/18/1933	NGVD 29
1246.94	10/19/1933	NGVD 29
1246.96	10/20/1933	NGVD 29
1246.96	10/21/1933	NGVD 29
1246.96	10/22/1933	NGVD 29
1246.94	10/23/1933	NGVD 29
1246.96	10/24/1933	NGVD 29
1246.96	10/25/1933	NGVD 29
1246.94	10/26/1933	NGVD 29
1246.94	10/27/1933	NGVD 29
1246.94	10/28/1933	NGVD 29
1246.94	10/29/1933	NGVD 29
1246.94	10/30/1933	NGVD 29
1246.94	10/31/1933	NGVD 29
1246.96	11/1/1933	NGVD 29
1246.96	11/2/1933	NGVD 29
1246.96	11/3/1933	NGVD 29
1246.96	11/4/1933	NGVD 29
1246.96	11/5/1933	NGVD 29
1246.96	11/6/1933	NGVD 29
1246.95	11/7/1933	NGVD 29
1246.94	11/8/1933	NGVD 29
1246.93	11/9/1933	NGVD 29
1246.93	11/10/1933	NGVD 29
1246.93	11/11/1933	NGVD 29
1246.93	11/12/1933	NGVD 29
1246.94	11/13/1933	NGVD 29
1246.94	11/14/1933	NGVD 29
1246.94	11/15/1933	NGVD 29
1246.94	11/16/1933	NGVD 29
1246.94	11/17/1933	NGVD 29
1246.94	11/18/1933	NGVD 29
1246.95	11/19/1933	NGVD 29
1246.95	11/20/1933	NGVD 29
1246.95	11/21/1933	NGVD 29
1246.95	11/22/1933	NGVD 29
1246.95	11/23/1933	NGVD 29
1246.95	11/24/1933	NGVD 29
1246.96	11/25/1933	NGVD 29
1246.96	11/26/1933	NGVD 29
1246.96	11/27/1933	NGVD 29
1246.96	11/28/1933	NGVD 29
1246.96	11/29/1933	NGVD 29
1246.96	11/30/1933	NGVD 29
1246.97	12/1/1933	NGVD 29
1246.97	12/2/1933	NGVD 29
1246.97	12/3/1933	NGVD 29
1246.97	12/4/1933	NGVD 29
1246.97	12/5/1933	NGVD 29
1246.97	12/6/1933	NGVD 29
1246.98	12/7/1933	NGVD 29
1246.98	12/8/1933	NGVD 29
1246.98	12/9/1933	NGVD 29
1246.98	12/10/1933	NGVD 29
1246.98	12/11/1933	NGVD 29
1246.98	12/12/1933	NGVD 29
1246.99	12/13/1933	NGVD 29
1246.99	12/14/1933	NGVD 29
1246.99	12/15/1933	NGVD 29
1246.99	12/16/1933	NGVD 29
1246.99	12/17/1933	NGVD 29
1246.99	12/18/1933	NGVD 29
1247	12/19/1933	NGVD 29
1247	12/20/1933	NGVD 29
1247	12/21/1933	NGVD 29
1247	12/22/1933	NGVD 29
1247	12/23/1933	NGVD 29
1247	12/24/1933	NGVD 29
1247.01	12/25/1933	NGVD 29
1247.01	12/26/1933	NGVD 29
1247.01	12/27/1933	NGVD 29
1247.01	12/28/1933	NGVD 29
1247.01	12/29/1933	NGVD 29
1247.01	12/30/1933	NGVD 29
1247.02	12/31/1933	NGVD 29
1247.02	1/1/1934	NGVD 29
1247.02	1/2/1934	NGVD 29
1247.02	1/3/1934	NGVD 29
1247.02	1/4/1934	NGVD 29
1247.02	1/5/1934	NGVD 29
1247.03	1/6/1934	NGVD 29
1247.03	1/7/1934	NGVD 29
1247.03	1/8/1934	NGVD 29
1247.03	1/9/1934	NGVD 29
1247.03	1/10/1934	NGVD 29
1247.03	1/11/1934	NGVD 29
1247.04	1/12/1934	NGVD 29
1247.04	1/13/1934	NGVD 29
1247.04	1/14/1934	NGVD 29
1247.04	1/15/1934	NGVD 29
1247.04	1/16/1934	NGVD 29
1247.04	1/17/1934	NGVD 29
1247.05	1/18/1934	NGVD 29
1247.05	1/19/1934	NGVD 29
1247.05	1/20/1934	NGVD 29
1247.05	1/21/1934	NGVD 29
1247.05	1/22/1934	NGVD 29
1247.05	1/23/1934	NGVD 29
1247.06	1/24/1934	NGVD 29
1247.06	1/25/1934	NGVD 29
1247.06	1/26/1934	NGVD 29
1247.06	1/27/1934	NGVD 29
1247.06	1/28/1934	NGVD 29
1247.06	1/29/1934	NGVD 29
1247.07	1/30/1934	NGVD 29
1247.07	1/31/1934	NGVD 29
1247.07	2/1/1934	NGVD 29
1247.07	2/2/1934	NGVD 29
1247.07	2/3/1934	NGVD 29
1247.07	2/4/1934	NGVD 29
1247.08	2/5/1934	NGVD 29
1247.08	2/6/1934	NGVD 29
1247.08	2/7/1934	NGVD 29
1247.08	2/8/1934	NGVD 29
1247.08	2/9/1934	NGVD 29
1247.08	2/10/1934	NGVD 29
1247.09	2/11/1934	NGVD 29
1247.09	2/12/1934	NGVD 29
1247.09	2/13/1934	NGVD 29
1247.09	2/14/1934	NGVD 29
1247.09	2/15/1934	NGVD 29
1247.09	2/16/1934	NGVD 29
1247.1	2/17/1934	NGVD 29
1247.1	2/18/1934	NGVD 29
1247.1	2/19/1934	NGVD 29
1247.1	2/20/1934	NGVD 29
1247.1	2/21/1934	NGVD 29
1247.1	2/22/1934	NGVD 29
1247.11	2/23/1934	NGVD 29
1247.11	2/24/1934	NGVD 29
1247.11	2/25/1934	NGVD 29
1247.11	2/26/1934	NGVD 29
1247.11	2/27/1934	NGVD 29
1247.11	2/28/1934	NGVD 29
1247.12	3/1/1934	NGVD 29
1247.12	3/2/1934	NGVD 29
1247.12	3/3/1934	NGVD 29
1247.12	3/4/1934	NGVD 29
1247.12	3/5/1934	NGVD 29
1247.12	3/6/1934	NGVD 29
1247.13	3/7/1934	NGVD 29
1247.13	3/8/1934	NGVD 29
1247.13	3/9/1934	NGVD 29
1247.13	3/10/1934	NGVD 29
1247.13	3/11/1934	NGVD 29
1247.13	3/12/1934	NGVD 29
1247.14	3/13/1934	NGVD 29
1247.14	3/14/1934	NGVD 29
1247.14	3/15/1934	NGVD 29
1247.14	3/16/1934	NGVD 29
1247.14	3/17/1934	NGVD 29
1247.14	3/18/1934	NGVD 29
1247.15	3/19/1934	NGVD 29
1247.15	3/20/1934	NGVD 29
1247.15	3/21/1934	NGVD 29
1247.15	3/22/1934	NGVD 29
1247.15	3/23/1934	NGVD 29
1247.15	3/24/1934	NGVD 29
1247.16	3/25/1934	NGVD 29
1247.16	3/26/1934	NGVD 29
1247.16	3/27/1934	NGVD 29
1247.16	3/28/1934	NGVD 29
1247.16	3/29/1934	NGVD 29
1247.16	3/30/1934	NGVD 29
1247.17	3/31/1934	NGVD 29
1247.17	4/1/1934	NGVD 29
1247.17	4/2/1934	NGVD 29
1247.17	4/3/1934	NGVD 29
1247.17	4/4/1934	NGVD 29
1247.17	4/5/1934	NGVD 29
1247.18	4/6/1934	NGVD 29
1247.18	4/7/1934	NGVD 29
1247.18	4/8/1934	NGVD 29
1247.18	4/9/1934	NGVD 29
1247.18	4/10/1934	NGVD 29
1247.18	4/11/1934	NGVD 29
1247.19	4/12/1934	NGVD 29
1247.19	4/13/1934	NGVD 29
1247.19	4/14/1934	NGVD 29
1247.19	4/15/1934	NGVD 29
1247.19	4/16/1934	NGVD 29
1247.19	4/17/1934	NGVD 29
1247.2	4/18/1934	NGVD 29
1247.2	4/19/1934	NGVD 29
1247.2	4/20/1934	NGVD 29
1247.2	4/21/1934	NGVD 29
1247.2	4/22/1934	NGVD 29
1247.2	4/23/1934	NGVD 29
1247.21	4/24/1934	NGVD 29
1247.21	4/25/1934	NGVD 29
1247.21	4/26/1934	NGVD 29
1247.21	4/27/1934	NGVD 29
1247.21	4/28/1934	NGVD 29
1247.21	4/29/1934	NGVD 29
1247.22	4/30/1934	NGVD 29
1247.22	5/1/1934	NGVD 29
1247.22	5/2/1934	NGVD 29
1247.22	5/3/1934	NGVD 29
1247.22	5/4/1934	NGVD 29
1247.22	5/5/1934	NGVD 29
1247.23	5/6/1934	NGVD 29
1247.23	5/7/1934	NGVD 29
1247.23	5/8/1934	NGVD 29
1247.23	5/9/1934	NGVD 29
1247.23	5/10/1934	NGVD 29
1247.23	5/11/1934	NGVD 29
1247.24	5/12/1934	NGVD 29
1247.24	5/13/1934	NGVD 29
1247.24	5/14/1934	NGVD 29
1247.24	5/15/1934	NGVD 29
1247.24	5/16/1934	NGVD 29
1247.24	5/17/1934	NGVD 29
1247.25	5/18/1934	NGVD 29
1247.25	5/19/1934	NGVD 29
1247.25	5/20/1934	NGVD 29
1247.25	5/21/1934	NGVD 29
1247.19	5/22/1934	NGVD 29
1247.15	5/23/1934	NGVD 29
1247.21	5/24/1934	NGVD 29
1247.2	5/25/1934	NGVD 29
1247.2	5/26/1934	NGVD 29
1247.18	5/27/1934	NGVD 29
1247.18	5/28/1934	NGVD 29
1247.16	5/29/1934	NGVD 29
1247.16	5/30/1934	NGVD 29
1247.16	5/31/1934	NGVD 29
1247.14	6/1/1934	NGVD 29
1247.14	6/2/1934	NGVD 29
1247.1	6/3/1934	NGVD 29
1247.08	6/4/1934	NGVD 29
1247.08	6/5/1934	NGVD 29
1247.06	6/6/1934	NGVD 29
1247.14	6/7/1934	NGVD 29
1247.2	6/8/1934	NGVD 29
1247.24	6/9/1934	NGVD 29
1247.25	6/10/1934	NGVD 29
1247.23	6/11/1934	NGVD 29
1247.21	6/12/1934	NGVD 29
1247.19	6/13/1934	NGVD 29
1247.15	6/14/1934	NGVD 29
1247.15	6/15/1934	NGVD 29
1247.13	6/16/1934	NGVD 29
1247.13	6/17/1934	NGVD 29
1247.13	6/18/1934	NGVD 29
1247.15	6/19/1934	NGVD 29
1247.15	6/20/1934	NGVD 29
1247.15	6/21/1934	NGVD 29
1247.13	6/22/1934	NGVD 29
1247.13	6/23/1934	NGVD 29
1247.13	6/24/1934	NGVD 29
1247.13	6/25/1934	NGVD 29
1247.11	6/26/1934	NGVD 29
1247.11	6/27/1934	NGVD 29
1247.09	6/28/1934	NGVD 29
1247.09	6/29/1934	NGVD 29
1247.09	6/30/1934	NGVD 29
1247.09	7/1/1934	NGVD 29
1247.05	7/2/1934	NGVD 29
1247.05	7/3/1934	NGVD 29
1247.03	7/4/1934	NGVD 29
1247.01	7/5/1934	NGVD 29
1247.02	7/6/1934	NGVD 29
1247.02	7/7/1934	NGVD 29
1247	7/8/1934	NGVD 29
1247.02	7/9/1934	NGVD 29
1247.02	7/10/1934	NGVD 29
1247	7/11/1934	NGVD 29
1247	7/12/1934	NGVD 29
1247	7/13/1934	NGVD 29
1247	7/14/1934	NGVD 29
1246.98	7/15/1934	NGVD 29
1246.96	7/16/1934	NGVD 29
1246.96	7/17/1934	NGVD 29
1246.94	7/18/1934	NGVD 29
1246.94	7/19/1934	NGVD 29
1246.92	7/20/1934	NGVD 29
1246.92	7/21/1934	NGVD 29
1246.86	7/22/1934	NGVD 29
1246.84	7/23/1934	NGVD 29
1246.82	7/24/1934	NGVD 29
1246.8	7/25/1934	NGVD 29
1246.78	7/26/1934	NGVD 29
1246.76	7/27/1934	NGVD 29
1246.74	7/28/1934	NGVD 29
1246.7	7/29/1934	NGVD 29
1246.66	7/30/1934	NGVD 29
1246.64	7/31/1934	NGVD 29
1246.65	8/1/1934	NGVD 29
1246.63	8/2/1934	NGVD 29
1246.61	8/3/1934	NGVD 29
1246.61	8/4/1934	NGVD 29
1246.61	8/5/1934	NGVD 29
1246.59	8/6/1934	NGVD 29
1246.59	8/7/1934	NGVD 29
1246.59	8/8/1934	NGVD 29
1246.59	8/9/1934	NGVD 29
1246.57	8/10/1934	NGVD 29
1246.57	8/11/1934	NGVD 29
1246.55	8/12/1934	NGVD 29
1246.55	8/13/1934	NGVD 29
1246.53	8/14/1934	NGVD 29
1246.53	8/15/1934	NGVD 29
1246.53	8/16/1934	NGVD 29
1246.51	8/17/1934	NGVD 29
1246.51	8/18/1934	NGVD 29
1246.49	8/19/1934	NGVD 29
1246.47	8/20/1934	NGVD 29
1246.45	8/21/1934	NGVD 29
1246.45	8/22/1934	NGVD 29
1246.43	8/23/1934	NGVD 29
1246.41	8/24/1934	NGVD 29
1246.41	8/25/1934	NGVD 29
1246.38	8/26/1934	NGVD 29
1246.36	8/27/1934	NGVD 29
1246.34	8/28/1934	NGVD 29
1246.32	8/29/1934	NGVD 29
1246.3	8/30/1934	NGVD 29
1246.28	8/31/1934	NGVD 29
1246.28	9/1/1934	NGVD 29
1246.26	9/2/1934	NGVD 29
1246.26	9/3/1934	NGVD 29
1246.25	9/4/1934	NGVD 29
1246.24	9/5/1934	NGVD 29
1246.24	9/6/1934	NGVD 29
1246.24	9/7/1934	NGVD 29
1246.22	9/8/1934	NGVD 29
1246.22	9/9/1934	NGVD 29
1246.2	9/10/1934	NGVD 29
1246.2	9/11/1934	NGVD 29
1246.18	9/12/1934	NGVD 29
1246.16	9/13/1934	NGVD 29
1246.16	9/14/1934	NGVD 29
1246.14	9/15/1934	NGVD 29
1246.14	9/16/1934	NGVD 29
1246.12	9/17/1934	NGVD 29
1246.1	9/18/1934	NGVD 29
1246.1	9/19/1934	NGVD 29
1246.08	9/20/1934	NGVD 29
1246.09	9/21/1934	NGVD 29
1246.07	9/22/1934	NGVD 29
1246.09	9/23/1934	NGVD 29
1246.13	9/24/1934	NGVD 29
1246.13	9/25/1934	NGVD 29
1246.11	9/26/1934	NGVD 29
1246.11	9/27/1934	NGVD 29
1246.09	9/28/1934	NGVD 29
1246.09	9/29/1934	NGVD 29
1246.07	9/30/1934	NGVD 29
1246.07	10/1/1934	NGVD 29
1246.07	10/2/1934	NGVD 29
1246.07	10/3/1934	NGVD 29
1246.05	10/4/1934	NGVD 29
1246.05	10/5/1934	NGVD 29
1246.05	10/6/1934	NGVD 29
1246.05	10/7/1934	NGVD 29
1246.05	10/8/1934	NGVD 29
1246.07	10/9/1934	NGVD 29
1246.07	10/10/1934	NGVD 29
1246.07	10/11/1934	NGVD 29
1246.07	10/12/1934	NGVD 29
1246.07	10/13/1934	NGVD 29
1246.05	10/14/1934	NGVD 29
1246.05	10/15/1934	NGVD 29
1246.04	10/16/1934	NGVD 29
1246.04	10/17/1934	NGVD 29
1246.02	10/18/1934	NGVD 29
1246.02	10/19/1934	NGVD 29
1246.02	10/20/1934	NGVD 29
1246.04	10/21/1934	NGVD 29
1246.06	10/22/1934	NGVD 29
1246.06	10/23/1934	NGVD 29
1246.04	10/24/1934	NGVD 29
1246.04	10/25/1934	NGVD 29
1246.04	10/26/1934	NGVD 29
1246.06	10/27/1934	NGVD 29
1246.04	10/28/1934	NGVD 29
1246.04	10/29/1934	NGVD 29
1246.02	10/30/1934	NGVD 29
1246.02	10/31/1934	NGVD 29
1246	11/1/1934	NGVD 29
1246	11/2/1934	NGVD 29
1245.98	11/3/1934	NGVD 29
1245.98	11/4/1934	NGVD 29
1245.98	11/5/1934	NGVD 29
1245.96	11/6/1934	NGVD 29
1245.96	11/7/1934	NGVD 29
1245.94	11/8/1934	NGVD 29
1245.94	11/9/1934	NGVD 29
1245.94	11/10/1934	NGVD 29
1245.94	11/11/1934	NGVD 29
1245.94	11/12/1934	NGVD 29
1245.94	11/13/1934	NGVD 29
1245.94	11/14/1934	NGVD 29
1245.95	11/15/1934	NGVD 29
1245.97	11/16/1934	NGVD 29
1245.97	11/17/1934	NGVD 29
1245.97	11/18/1934	NGVD 29
1245.97	11/19/1934	NGVD 29
1245.97	11/20/1934	NGVD 29
1245.99	11/21/1934	NGVD 29
1245.99	11/22/1934	NGVD 29
1245.99	11/23/1934	NGVD 29
1245.99	11/24/1934	NGVD 29
1245.99	11/25/1934	NGVD 29
1245.99	11/26/1934	NGVD 29
1245.99	11/27/1934	NGVD 29
1246	11/28/1934	NGVD 29
1246	11/29/1934	NGVD 29
1246	11/30/1934	NGVD 29
1246	12/1/1934	NGVD 29
1246.01	12/2/1934	NGVD 29
1246.01	12/3/1934	NGVD 29
1246.01	12/4/1934	NGVD 29
1246.01	12/5/1934	NGVD 29
1246.02	12/6/1934	NGVD 29
1246.02	12/7/1934	NGVD 29
1246.02	12/8/1934	NGVD 29
1246.02	12/9/1934	NGVD 29
1246.03	12/10/1934	NGVD 29
1246.03	12/11/1934	NGVD 29
1246.03	12/12/1934	NGVD 29
1246.03	12/13/1934	NGVD 29
1246.03	12/14/1934	NGVD 29
1246.04	12/15/1934	NGVD 29
1246.04	12/16/1934	NGVD 29
1246.04	12/17/1934	NGVD 29
1246.04	12/18/1934	NGVD 29
1246.05	12/19/1934	NGVD 29
1246.05	12/20/1934	NGVD 29
1246.05	12/21/1934	NGVD 29
1246.05	12/22/1934	NGVD 29
1246.06	12/23/1934	NGVD 29
1246.06	12/24/1934	NGVD 29
1246.06	12/25/1934	NGVD 29
1246.06	12/26/1934	NGVD 29
1246.07	12/27/1934	NGVD 29
1246.07	12/28/1934	NGVD 29
1246.07	12/29/1934	NGVD 29
1246.07	12/30/1934	NGVD 29
1246.07	12/31/1934	NGVD 29
1246.08	1/1/1935	NGVD 29
1246.08	1/2/1935	NGVD 29
1246.08	1/3/1935	NGVD 29
1246.08	1/4/1935	NGVD 29
1246.09	1/5/1935	NGVD 29
1246.09	1/6/1935	NGVD 29
1246.09	1/7/1935	NGVD 29
1246.09	1/8/1935	NGVD 29
1246.1	1/9/1935	NGVD 29
1246.1	1/10/1935	NGVD 29
1246.1	1/11/1935	NGVD 29
1246.1	1/12/1935	NGVD 29
1246.11	1/13/1935	NGVD 29
1246.11	1/14/1935	NGVD 29
1246.11	1/15/1935	NGVD 29
1246.11	1/16/1935	NGVD 29
1246.11	1/17/1935	NGVD 29
1246.12	1/18/1935	NGVD 29
1246.12	1/19/1935	NGVD 29
1246.12	1/20/1935	NGVD 29
1246.12	1/21/1935	NGVD 29
1246.13	1/22/1935	NGVD 29
1246.13	1/23/1935	NGVD 29
1246.13	1/24/1935	NGVD 29
1246.13	1/25/1935	NGVD 29
1246.14	1/26/1935	NGVD 29
1246.14	1/27/1935	NGVD 29
1246.14	1/28/1935	NGVD 29
1246.14	1/29/1935	NGVD 29
1246.15	1/30/1935	NGVD 29
1246.15	1/31/1935	NGVD 29
1246.15	2/1/1935	NGVD 29
1246.15	2/2/1935	NGVD 29
1246.15	2/3/1935	NGVD 29
1246.16	2/4/1935	NGVD 29
1246.16	2/5/1935	NGVD 29
1246.16	2/6/1935	NGVD 29
1246.16	2/7/1935	NGVD 29
1246.17	2/8/1935	NGVD 29
1246.17	2/9/1935	NGVD 29
1246.17	2/10/1935	NGVD 29
1246.17	2/11/1935	NGVD 29
1246.18	2/12/1935	NGVD 29
1246.18	2/13/1935	NGVD 29
1246.18	2/14/1935	NGVD 29
1246.18	2/15/1935	NGVD 29
1246.19	2/16/1935	NGVD 29
1246.19	2/17/1935	NGVD 29
1246.19	2/18/1935	NGVD 29
1246.19	2/19/1935	NGVD 29
1246.19	2/20/1935	NGVD 29
1246.2	2/21/1935	NGVD 29
1246.2	2/22/1935	NGVD 29
1246.2	2/23/1935	NGVD 29
1246.2	2/24/1935	NGVD 29
1246.21	2/25/1935	NGVD 29
1246.21	2/26/1935	NGVD 29
1246.21	2/27/1935	NGVD 29
1246.21	2/28/1935	NGVD 29
1246.22	3/1/1935	NGVD 29
1246.22	3/2/1935	NGVD 29
1246.22	3/3/1935	NGVD 29
1246.22	3/4/1935	NGVD 29
1246.23	3/5/1935	NGVD 29
1246.23	3/6/1935	NGVD 29
1246.23	3/7/1935	NGVD 29
1246.23	3/8/1935	NGVD 29
1246.23	3/9/1935	NGVD 29
1246.24	3/10/1935	NGVD 29
1246.24	3/11/1935	NGVD 29
1246.24	3/12/1935	NGVD 29
1246.24	3/13/1935	NGVD 29
1246.25	3/14/1935	NGVD 29
1246.25	3/15/1935	NGVD 29
1246.25	3/16/1935	NGVD 29
1246.25	3/17/1935	NGVD 29
1246.26	3/18/1935	NGVD 29
1246.26	3/19/1935	NGVD 29
1246.26	3/20/1935	NGVD 29
1246.26	3/21/1935	NGVD 29
1246.27	3/22/1935	NGVD 29
1246.27	3/23/1935	NGVD 29
1246.27	3/24/1935	NGVD 29
1246.27	3/25/1935	NGVD 29
1246.27	3/26/1935	NGVD 29
1246.28	3/27/1935	NGVD 29
1246.28	3/28/1935	NGVD 29
1246.28	3/29/1935	NGVD 29
1246.28	3/30/1935	NGVD 29
1246.29	3/31/1935	NGVD 29
1246.29	4/1/1935	NGVD 29
1246.29	4/2/1935	NGVD 29
1246.29	4/3/1935	NGVD 29
1246.3	4/4/1935	NGVD 29
1246.3	4/5/1935	NGVD 29
1246.3	4/6/1935	NGVD 29
1246.3	4/7/1935	NGVD 29
1246.31	4/8/1935	NGVD 29
1246.31	4/9/1935	NGVD 29
1246.31	4/10/1935	NGVD 29
1246.31	4/11/1935	NGVD 29
1246.31	4/12/1935	NGVD 29
1246.32	4/13/1935	NGVD 29
1246.32	4/14/1935	NGVD 29
1246.32	4/15/1935	NGVD 29
1246.32	4/16/1935	NGVD 29
1246.33	4/17/1935	NGVD 29
1246.33	4/18/1935	NGVD 29
1246.33	4/19/1935	NGVD 29
1246.33	4/20/1935	NGVD 29
1246.34	4/21/1935	NGVD 29
1246.34	4/22/1935	NGVD 29
1246.34	4/23/1935	NGVD 29
1246.34	4/24/1935	NGVD 29
1246.35	4/25/1935	NGVD 29
1246.35	4/26/1935	NGVD 29
1246.35	4/27/1935	NGVD 29
1246.35	4/28/1935	NGVD 29
1246.36	4/29/1935	NGVD 29
1246.36	4/30/1935	NGVD 29
1246.37	5/1/1935	NGVD 29
1246.37	5/2/1935	NGVD 29
1246.38	5/3/1935	NGVD 29
1246.38	5/4/1935	NGVD 29
1246.41	5/5/1935	NGVD 29
1246.43	5/6/1935	NGVD 29
1246.43	5/7/1935	NGVD 29
1246.47	5/8/1935	NGVD 29
1246.49	5/9/1935	NGVD 29
1246.49	5/10/1935	NGVD 29
1246.49	5/11/1935	NGVD 29
1246.49	5/12/1935	NGVD 29
1246.49	5/13/1935	NGVD 29
1246.49	5/14/1935	NGVD 29
1246.49	5/15/1935	NGVD 29
1246.51	5/16/1935	NGVD 29
1246.51	5/17/1935	NGVD 29
1246.51	5/18/1935	NGVD 29
1246.49	5/19/1935	NGVD 29
1246.49	5/20/1935	NGVD 29
1246.47	5/21/1935	NGVD 29
1246.47	5/22/1935	NGVD 29
1246.47	5/23/1935	NGVD 29
1246.47	5/24/1935	NGVD 29
1246.47	5/25/1935	NGVD 29
1246.49	5/26/1935	NGVD 29
1246.49	5/27/1935	NGVD 29
1246.49	5/28/1935	NGVD 29
1246.51	5/29/1935	NGVD 29
1246.51	5/30/1935	NGVD 29
1246.51	5/31/1935	NGVD 29
1246.51	6/1/1935	NGVD 29
1246.49	6/2/1935	NGVD 29
1246.49	6/3/1935	NGVD 29
1246.49	6/4/1935	NGVD 29
1246.47	6/5/1935	NGVD 29
1246.47	6/6/1935	NGVD 29
1246.47	6/7/1935	NGVD 29
1246.47	6/8/1935	NGVD 29
1246.47	6/9/1935	NGVD 29
1246.51	6/10/1935	NGVD 29
1246.51	6/11/1935	NGVD 29
1246.51	6/12/1935	NGVD 29
1246.57	6/13/1935	NGVD 29
1246.61	6/14/1935	NGVD 29
1246.63	6/15/1935	NGVD 29
1246.71	6/16/1935	NGVD 29
1246.73	6/17/1935	NGVD 29
1246.75	6/18/1935	NGVD 29
1246.77	6/19/1935	NGVD 29
1246.77	6/20/1935	NGVD 29
1246.77	6/21/1935	NGVD 29
1246.77	6/22/1935	NGVD 29
1246.75	6/23/1935	NGVD 29
